GraduatedYr,gender,AgeGrad,Nationality,EntryChannel,CGPA,YearEntry,YearGrad,jobassurance,JobStatusCategory,JobIncomeCategory,Cluster
2022,1,-0.343926679216357,0,7,3.24,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.43,2018,2022,3,2,1,0
2022,0,-0.343926679216357,0,7,3.88,2018,2022,3,0,1,0
2022,1,-0.343926679216357,0,7,3.63,2018,2022,3,2,0,0
2022,1,8.633394421823805,0,3,3.06,2018,2022,2,2,1,0
2022,1,-0.343926679216357,0,7,3.35,2018,2022,0,1,0,0
2022,0,-0.343926679216357,0,2,3.31,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.47,2018,2022,3,2,1,0
2022,1,0.1841510326095349,0,11,3.8,2018,2022,3,2,2,2
2022,0,-0.872004391042249,1,6,3.39,2018,2022,3,1,0,0
2022,0,7.577238998172022,0,3,3.21,2018,2022,2,2,1,0
2022,1,0.1841510326095349,1,6,3.18,2018,2022,3,1,0,0
2022,0,0.7122287444354268,1,6,3.86,2018,2022,3,1,0,0
2022,1,0.1841510326095349,0,7,3.26,2018,2022,3,2,1,0
2022,1,10.745705269127374,0,3,3.86,2018,2022,2,2,1,0
2022,1,-0.343926679216357,0,2,3.59,2018,2022,3,0,1,0
2022,0,0.7122287444354268,0,3,3.55,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.41,2018,2022,3,2,1,0
2022,0,0.1841510326095349,0,11,3.89,2018,2022,3,2,0,2
2022,1,-0.343926679216357,0,2,3.61,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.75,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,7,3.75,2018,2022,3,0,0,0
2022,1,1.2403064562613189,0,3,3.48,2018,2022,3,0,1,0
2022,1,-0.343926679216357,0,2,3.55,2018,2022,3,3,0,0
2022,0,-0.872004391042249,0,7,3.32,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,7,3.25,2018,2022,2,0,0,0
2022,0,-0.343926679216357,0,7,3.7,2018,2022,3,2,1,0
2022,1,-0.343926679216357,0,2,3.86,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.13,2018,2022,3,1,0,0
2022,1,0.1841510326095349,0,11,3.59,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,7,3.74,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.44,2018,2022,3,0,0,0
2022,1,0.1841510326095349,0,11,3.79,2018,2022,3,0,1,2
2022,1,0.1841510326095349,0,11,3.68,2018,2022,3,2,1,2
2022,0,-0.343926679216357,0,7,3.64,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.49,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.63,2018,2022,3,1,0,0
2022,1,0.7122287444354268,0,3,3.54,2018,2022,3,2,1,0
2022,0,0.1841510326095349,0,7,3.22,2018,2022,2,0,0,0
2022,1,-0.343926679216357,0,2,3.77,2018,2022,3,0,1,0
2022,0,-0.343926679216357,0,2,3.42,2018,2022,3,2,1,0
2022,0,-0.343926679216357,0,7,3.67,2018,2022,4,1,0,0
2022,0,-0.343926679216357,0,7,3.38,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.37,2018,2022,2,0,0,0
2022,1,-0.343926679216357,0,2,3.82,2018,2022,3,2,1,0
2022,0,-0.343926679216357,0,7,3.44,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.39,2018,2022,3,2,1,0
2022,0,-0.343926679216357,0,2,3.75,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.29,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.55,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.33,2018,2022,3,3,0,0
2022,0,0.7122287444354268,0,3,3.06,2018,2022,2,0,0,0
2022,1,-0.343926679216357,0,7,3.37,2018,2022,3,3,0,0
2022,0,-0.343926679216357,0,7,3.68,2018,2022,3,2,0,0
2022,1,-0.343926679216357,0,2,3.67,2018,2022,3,3,0,0
2022,1,-0.343926679216357,0,2,3.48,2018,2022,2,0,0,0
2022,0,0.7122287444354268,0,3,3.48,2018,2022,3,0,1,0
2022,1,-0.343926679216357,0,7,3.13,2018,2022,3,3,0,0
2022,1,-0.343926679216357,0,7,3.32,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,7,3.77,2018,2022,3,0,1,0
2022,0,-0.343926679216357,0,7,3.31,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,2,3.7,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.4,2018,2022,3,2,1,0
2022,1,-0.343926679216357,0,7,3.62,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.24,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.81,2018,2022,3,2,1,0
2022,0,-0.343926679216357,0,2,3.83,2018,2022,3,0,1,0
2022,0,-0.343926679216357,1,6,3.58,2017,2022,3,1,0,0
2022,1,-0.343926679216357,0,7,3.37,2018,2022,3,0,0,0
2022,1,-0.343926679216357,0,7,3.59,2018,2022,3,2,1,0
2022,0,0.7122287444354268,0,3,3.64,2018,2022,2,0,0,0
2022,0,10.745705269127374,0,3,3.7,2018,2022,2,2,2,0
2022,0,-0.343926679216357,0,7,3.45,2018,2022,3,2,1,0
2022,1,-0.343926679216357,0,7,3.54,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.89,2018,2022,3,2,1,0
2022,1,-0.343926679216357,0,7,3.36,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,11,3.78,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,7,3.41,2018,2022,3,0,0,0
2022,1,-0.343926679216357,0,7,3.49,2018,2022,3,2,1,0
2022,1,-0.343926679216357,0,7,3.42,2018,2022,3,0,0,0
2022,0,0.1841510326095349,0,7,3.49,2018,2022,3,2,1,0
2022,1,0.7122287444354268,0,3,3.5,2018,2022,3,2,0,0
2022,1,0.1841510326095349,0,7,2.88,2017,2022,2,0,0,0
2022,0,0.1841510326095349,1,6,2.63,2018,2022,3,1,0,0
2022,1,-0.872004391042249,1,6,3.43,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.4,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.71,2018,2022,3,0,0,0
2022,1,0.7122287444354268,0,3,3.53,2018,2022,3,2,0,0
2022,1,1.2403064562613189,0,3,3.44,2018,2022,3,1,0,0
2022,1,0.1841510326095349,0,11,3.93,2018,2022,3,0,0,2
2022,1,-0.343926679216357,0,2,3.94,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,7,3.65,2018,2022,3,0,0,0
2022,1,0.1841510326095349,0,7,3.64,2018,2022,3,1,0,0
2022,1,9.161472133649696,0,3,3.77,2018,2022,2,2,2,0
2022,1,9.68954984547559,0,3,3.9,2018,2022,2,2,2,0
2022,1,0.1841510326095349,0,12,3.39,2018,2022,3,1,0,2
2022,1,11.273782980953266,0,3,3.93,2018,2022,2,2,2,0
2022,1,10.217627557301482,0,3,3.71,2018,2022,2,2,1,0
2022,1,8.633394421823805,0,3,3.59,2018,2022,2,2,1,0
2022,1,-0.343926679216357,0,2,3.8,2018,2022,3,2,1,0
2022,0,-0.343926679216357,0,2,3.75,2018,2022,3,0,0,0
2022,0,0.1841510326095349,0,7,3.86,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,2,3.93,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.77,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,2,3.78,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.84,2018,2022,3,3,0,0
2022,1,-0.343926679216357,0,2,3.74,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,2,3.74,2018,2022,3,1,0,0
2022,1,5.993005862694346,0,3,3.9,2018,2022,2,2,1,0
2022,1,-0.343926679216357,0,2,3.75,2018,2022,3,2,0,0
2022,1,-0.343926679216357,0,2,3.86,2018,2022,3,2,0,0
2022,1,0.7122287444354268,0,3,3.3,2018,2022,3,3,0,0
2022,1,0.7122287444354268,0,3,3.42,2018,2022,0,1,0,0
2022,1,0.7122287444354268,0,3,3.33,2018,2022,3,1,0,0
2022,1,1.2403064562613189,0,3,3.32,2018,2022,3,3,0,0
2022,1,-0.343926679216357,0,2,3.45,2018,2022,3,3,0,0
2022,1,-0.343926679216357,0,2,3.44,2018,2022,3,0,0,0
2022,1,0.7122287444354268,0,3,3.63,2018,2022,3,2,0,0
2022,1,-0.343926679216357,0,7,3.22,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,7,3.32,2018,2022,3,3,0,0
2022,1,0.7122287444354268,0,3,3.12,2018,2022,0,1,0,0
2022,1,0.7122287444354268,0,3,3.41,2018,2022,3,2,0,0
2022,1,-0.343926679216357,0,7,3.6,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,7,3.66,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,2,3.7,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,2,3.79,2018,2022,3,0,0,0
2022,1,-0.343926679216357,0,2,3.72,2018,2022,2,0,0,0
2022,1,0.7122287444354268,0,3,3.78,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,2,3.74,2018,2022,3,2,0,0
2022,1,-0.343926679216357,0,7,3.68,2018,2022,3,3,0,0
2022,1,-0.343926679216357,0,7,3.49,2018,2022,3,3,0,0
2022,1,-0.343926679216357,0,2,3.62,2018,2022,3,0,0,0
2022,1,-0.343926679216357,0,2,3.78,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,2,3.88,2018,2022,3,0,0,0
2022,1,-0.343926679216357,0,2,3.86,2018,2022,3,0,0,0
2022,1,-0.343926679216357,0,2,3.72,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,2,3.81,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,11,3.96,2018,2022,3,1,0,2
2022,0,-0.343926679216357,0,2,3.8,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.47,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,2,3.85,2018,2022,3,3,0,0
2022,0,-0.343926679216357,0,7,3.91,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.52,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.73,2018,2022,5,1,0,0
2022,0,-0.343926679216357,0,2,3.82,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,2,3.53,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.69,2018,2022,2,0,0,0
2022,0,-0.343926679216357,0,7,3.56,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,2,3.79,2018,2022,2,0,0,0
2022,0,0.1841510326095349,0,7,3.54,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.59,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,2,3.83,2018,2022,3,2,0,0
2022,0,1.2403064562613189,0,3,2.98,2018,2022,3,3,0,0
2022,0,-0.343926679216357,0,2,3.86,2018,2022,3,1,0,0
2022,0,0.7122287444354268,0,3,3.68,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.62,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.75,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.57,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.85,2018,2022,3,2,0,0
2022,0,0.7122287444354268,0,3,3.57,2018,2022,3,0,0,0
2022,0,0.7122287444354268,0,3,3.33,2018,2022,3,2,0,0
2022,0,0.7122287444354268,0,7,3.29,2017,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.38,2018,2022,3,3,0,0
2022,0,0.7122287444354268,0,3,3.34,2018,2022,3,2,0,0
2022,1,-0.343926679216357,0,7,3.56,2018,2022,3,1,0,0
2022,1,0.7122287444354268,0,3,3.69,2018,2022,3,0,0,0
2022,1,-0.343926679216357,0,2,3.63,2018,2022,2,0,0,0
2022,1,1.7683841680872108,0,4,3.43,2017,2022,2,0,0,0
2022,1,0.1841510326095349,0,2,3.63,2017,2022,3,2,0,0
2022,1,-0.343926679216357,0,2,3.02,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,2,3.43,2018,2022,3,2,0,0
2022,1,1.2403064562613189,0,3,2.89,2018,2022,5,1,0,0
2022,1,-0.343926679216357,0,7,3.79,2018,2022,3,2,0,0
2022,1,-0.343926679216357,0,2,2.96,2018,2022,3,3,0,0
2022,1,0.7122287444354268,0,3,3.47,2018,2022,2,0,1,0
2022,1,-0.343926679216357,0,7,3.59,2018,2022,3,1,0,0
2022,1,0.1841510326095349,0,11,3.93,2018,2022,3,1,0,2
2022,1,-0.343926679216357,0,2,3.8,2018,2022,3,1,0,0
2022,1,0.1841510326095349,0,7,3.61,2018,2022,0,1,1,0
2022,1,-0.343926679216357,0,2,3.48,2018,2022,3,2,0,0
2022,1,-0.343926679216357,0,2,3.9,2018,2022,3,2,1,0
2022,1,-0.343926679216357,0,2,3.49,2018,2022,3,2,0,0
2022,1,0.7122287444354268,0,3,3.58,2018,2022,2,0,0,0
2022,1,-0.343926679216357,0,2,3.5,2018,2022,3,2,0,0
2022,1,-0.343926679216357,0,2,3.82,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.49,2018,2022,3,3,0,0
2022,0,-0.343926679216357,0,7,3.73,2018,2022,4,1,0,0
2022,0,-0.343926679216357,0,2,3.4,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,11,3.8,2018,2022,3,2,0,2
2022,0,0.7122287444354268,0,3,3.23,2018,2022,3,1,0,0
2022,0,1.7683841680872108,0,3,3.28,2018,2022,3,1,0,0
2022,0,1.2403064562613189,0,3,3.29,2018,2022,3,3,0,0
2022,0,0.7122287444354268,0,3,3.75,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.82,2018,2022,3,1,0,0
2022,0,1.2403064562613189,0,3,3.09,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,12,3.3,2018,2022,3,3,0,2
2022,0,-0.343926679216357,0,7,3.51,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.42,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.33,2018,2022,3,0,0,0
2022,0,0.7122287444354268,0,3,3.32,2018,2022,4,1,0,0
2022,0,0.1841510326095349,0,11,3.72,2018,2022,3,2,0,2
2022,0,1.2403064562613189,0,3,3.3,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,11,3.59,2018,2022,3,1,0,2
2022,0,0.7122287444354268,0,3,3.72,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,2,3.71,2018,2022,3,1,0,0
2022,0,0.7122287444354268,0,3,3.95,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,11,3.85,2018,2022,3,2,0,2
2022,0,0.1841510326095349,0,2,3.78,2017,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.63,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,2,3.78,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,2,3.7,2017,2022,3,2,0,0
2022,0,1.2403064562613189,0,3,3.49,2018,2022,3,3,0,0
2022,0,-0.343926679216357,0,2,3.3,2018,2022,3,1,0,0
2022,0,1.2403064562613189,0,3,3.52,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,2,3.7,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,2,3.79,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.65,2018,2022,3,3,0,0
2022,0,-0.343926679216357,0,2,3.8,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,2,3.69,2018,2022,3,1,0,0
2022,0,0.7122287444354268,0,3,3.65,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,2,3.8,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,2,3.66,2018,2022,3,2,0,0
2022,0,0.1841510326095349,0,7,3.37,2018,2022,3,2,0,0
2022,0,1.2403064562613189,0,3,3.47,2018,2022,3,3,0,0
2022,0,-0.343926679216357,0,7,3.63,2018,2022,3,3,0,0
2022,0,-0.343926679216357,0,2,3.86,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.58,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.63,2018,2022,3,2,0,0
2022,0,0.1841510326095349,0,7,3.96,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.89,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.68,2018,2022,3,3,2,0
2022,0,-0.343926679216357,0,7,3.87,2018,2022,3,1,0,0
2022,0,0.7122287444354268,0,3,3.59,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,13,3.61,2018,2022,3,2,1,2
2022,0,-0.343926679216357,0,2,3.77,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.47,2018,2022,3,2,0,0
2022,0,0.1841510326095349,0,11,3.86,2018,2022,3,3,0,2
2022,0,-0.343926679216357,0,7,3.79,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.17,2018,2022,3,1,0,0
2022,0,1.2403064562613189,0,3,3.68,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,2,3.72,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.38,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.54,2018,2022,2,0,0,0
2022,0,0.1841510326095349,0,12,3.22,2018,2022,3,1,0,2
2022,0,0.1841510326095349,0,12,3.13,2018,2022,3,3,0,2
2022,0,0.1841510326095349,0,11,3.83,2018,2022,3,0,0,2
2022,0,1.2403064562613189,0,3,3.78,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,11,3.81,2018,2022,3,2,0,2
2022,0,0.7122287444354268,0,11,3.88,2017,2022,3,2,0,2
2022,0,-0.343926679216357,0,7,3.3,2018,2022,3,1,0,0
2022,1,1.2403064562613189,0,3,3.29,2017,2022,3,3,0,0
2022,1,1.2403064562613189,0,3,3.43,2017,2022,2,0,0,0
2022,1,1.2403064562613189,0,3,2.86,2017,2022,2,0,0,0
2022,1,0.1841510326095349,0,2,3.44,2017,2022,3,0,0,0
2022,1,0.1841510326095349,0,2,3.31,2017,2022,3,1,0,0
2022,1,0.7122287444354268,0,3,3.7,2018,2022,5,1,0,0
2022,0,1.7683841680872108,1,6,3.54,2018,2022,3,1,0,0
2022,1,0.7122287444354268,0,3,3.9,2018,2022,3,2,0,0
2022,1,2.2964618799131027,0,3,3.57,2018,2022,4,1,0,0
2022,1,-0.343926679216357,0,2,3.69,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,2,3.75,2018,2022,3,2,0,0
2022,1,-0.343926679216357,0,2,3.75,2018,2022,3,1,0,0
2022,1,0.1841510326095349,0,2,3.65,2017,2022,3,0,0,0
2022,1,-0.343926679216357,0,2,3.7,2018,2022,3,0,0,0
2022,1,-0.343926679216357,0,2,3.79,2018,2022,3,0,0,0
2022,1,-0.343926679216357,0,7,3.41,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,7,3.8,2018,2022,3,2,1,0
2022,1,-0.343926679216357,0,2,3.73,2018,2022,3,0,0,0
2022,1,0.7122287444354268,0,3,3.75,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,2,3.81,2018,2022,3,1,0,0
2022,0,0.7122287444354268,0,3,3.8,2018,2022,3,1,0,0
2022,0,0.7122287444354268,0,3,3.72,2018,2022,3,0,0,0
2022,0,8.633394421823805,0,3,3.84,2018,2022,2,2,1,0
2022,0,8.105316709997913,0,3,3.79,2018,2022,2,2,1,0
2022,0,0.7122287444354268,0,3,3.43,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,2,3.62,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,12,3.24,2018,2022,3,3,0,2
2022,0,-0.343926679216357,0,7,3.41,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.84,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.72,2018,2022,3,0,0,0
2022,0,-0.343926679216357,0,7,3.7,2018,2022,4,1,0,0
2022,0,-0.343926679216357,0,7,3.52,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,12,3.35,2018,2022,3,0,0,2
2022,0,0.1841510326095349,0,7,3.7,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.62,2018,2022,3,0,0,0
2022,1,0.7122287444354268,0,3,3.83,2018,2022,3,2,1,0
2022,1,0.7122287444354268,0,3,3.61,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,2,3.78,2018,2022,3,2,0,0
2022,1,-0.343926679216357,0,2,3.76,2018,2022,4,1,0,0
2022,0,-0.343926679216357,0,7,3.77,2018,2022,3,0,0,0
2022,0,0.7122287444354268,1,6,2.76,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,2,3.86,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,2,3.87,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.24,2018,2022,5,1,0,0
2022,0,0.7122287444354268,0,3,3.44,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.58,2018,2022,3,3,0,0
2022,0,0.1841510326095349,0,2,3.88,2017,2022,3,2,0,0
2022,1,0.7122287444354268,0,3,3.85,2018,2022,3,2,0,0
2022,0,0.7122287444354268,0,3,3.93,2018,2022,3,1,0,0
2022,1,1.2403064562613189,0,3,3.49,2017,2022,3,2,0,0
2022,0,0.7122287444354268,0,3,3.84,2018,2022,3,2,0,0
2022,0,0.1841510326095349,1,6,3.36,2018,2022,3,1,0,0
2022,1,0.7122287444354268,0,3,3.64,2018,2022,3,1,0,0
2022,1,0.7122287444354268,0,3,3.63,2018,2022,3,0,0,0
2022,0,0.7122287444354268,0,3,3.94,2018,2022,2,2,0,0
2022,0,2.2964618799131027,0,3,3.16,2017,2022,3,0,0,0
2022,1,0.1841510326095349,0,2,3.31,2017,2022,3,2,0,0
2022,1,0.7122287444354268,0,3,3.66,2018,2022,3,0,0,0
2022,1,0.7122287444354268,0,3,3.73,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,2,3.83,2018,2022,3,2,1,0
2022,1,0.7122287444354268,0,3,3.55,2018,2022,3,0,0,0
2022,0,1.7683841680872108,0,4,2.87,2017,2022,3,0,0,0
2022,1,1.2403064562613189,0,3,3.43,2017,2022,3,0,0,0
2022,1,1.2403064562613189,0,3,2.88,2017,2022,3,2,0,0
2022,1,0.7122287444354268,0,3,3.31,2018,2022,3,1,0,0
2022,1,0.1841510326095349,0,11,3.97,2018,2022,3,2,1,2
2022,1,0.1841510326095349,0,12,3.39,2018,2022,3,3,0,2
2022,1,0.1841510326095349,0,12,3.43,2018,2022,3,3,0,2
2022,1,0.1841510326095349,0,11,3.91,2018,2022,3,2,1,2
2022,1,-0.343926679216357,0,2,3.55,2018,2022,3,1,0,0
2022,1,-0.343926679216357,0,13,3.2,2018,2022,3,1,0,2
2022,1,0.7122287444354268,0,3,3.38,2018,2022,3,1,0,0
2022,1,0.7122287444354268,0,11,3.79,2017,2022,5,1,0,2
2022,1,0.7122287444354268,0,7,3.6,2016,2022,3,0,0,0
2022,1,0.7122287444354268,0,3,3.33,2018,2022,5,1,0,0
2022,1,0.7122287444354268,0,3,3.32,2018,2022,3,2,0,0
2022,1,0.7122287444354268,0,11,3.67,2018,2022,3,2,0,2
2022,1,-0.343926679216357,0,2,3.53,2018,2022,2,3,0,0
2022,1,0.7122287444354268,0,2,3.56,2016,2022,3,1,0,0
2022,1,0.1841510326095349,0,12,3.45,2018,2022,3,3,0,2
2022,1,-0.343926679216357,0,2,3.34,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,2,3.79,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,2,3.75,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,13,3.38,2018,2022,3,0,0,2
2022,1,0.1841510326095349,0,11,3.61,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,7,3.71,2018,2022,3,2,0,0
2022,0,0.7122287444354268,0,3,3.9,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.94,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,2,3.72,2018,2022,3,0,0,0
2022,0,1.2403064562613189,0,3,3.54,2018,2022,3,1,0,0
2022,1,1.2403064562613189,0,7,3.31,2015,2022,3,3,0,1
2022,1,-0.343926679216357,0,7,3.92,2018,2022,3,0,0,0
2022,0,0.1841510326095349,0,11,3.89,2018,2022,3,1,0,2
2022,0,0.1841510326095349,0,11,3.75,2018,2022,3,3,0,2
2022,1,0.1841510326095349,0,11,3.7,2018,2022,4,1,0,2
2022,1,0.7122287444354268,0,11,3.85,2017,2022,4,1,0,2
2022,0,0.7122287444354268,0,3,3.58,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,12,3.49,2018,2022,3,2,0,2
2022,1,0.1841510326095349,0,12,3.36,2018,2022,4,1,0,2
2022,0,-0.343926679216357,0,6,3.29,2018,2022,0,1,0,0
2022,0,0.1841510326095349,0,11,3.68,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,7,3.52,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,13,3.29,2018,2022,3,0,0,2
2022,1,0.7122287444354268,0,3,3.14,2018,2022,3,2,0,0
2022,1,1.7683841680872108,0,13,2.29,2015,2022,2,0,0,2
2022,0,0.1841510326095349,0,12,3.86,2018,2022,0,1,1,2
2022,0,0.1841510326095349,0,12,3.27,2018,2022,3,3,0,2
2022,1,-0.343926679216357,0,13,3.31,2018,2022,3,0,0,2
2022,0,0.1841510326095349,0,12,3.81,2018,2022,3,2,0,2
2022,0,-0.343926679216357,0,7,3.59,2018,2022,3,0,0,0
2022,0,0.1841510326095349,0,12,3.65,2018,2022,3,2,1,2
2022,0,0.1841510326095349,0,12,3.65,2018,2022,3,2,1,2
2022,0,-0.343926679216357,0,13,3.84,2018,2022,3,0,0,2
2022,0,-0.343926679216357,0,2,3.72,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,7,3.64,2018,2022,3,1,0,0
2022,0,0.1841510326095349,0,12,3.59,2018,2022,3,0,0,2
2022,0,0.1841510326095349,0,12,3.87,2018,2022,3,1,0,2
2022,1,-0.343926679216357,0,13,3.67,2018,2022,3,0,0,2
2022,1,0.1841510326095349,0,2,3.23,2017,2022,3,0,0,0
2022,0,1.2403064562613189,0,3,3.42,2018,2022,3,2,0,0
2022,0,-0.343926679216357,0,13,3.45,2018,2022,3,1,0,2
2022,0,0.7122287444354268,0,7,3.6,2017,2022,3,1,0,0
2022,0,0.1841510326095349,0,11,3.65,2018,2022,3,2,0,2
2022,0,0.1841510326095349,0,12,3.38,2018,2022,3,1,0,2
2022,1,0.1841510326095349,0,12,3.57,2018,2022,3,2,0,2
2022,0,0.1841510326095349,0,12,3.81,2018,2022,3,1,0,2
2022,1,0.7122287444354268,0,0,3.36,2018,2022,3,1,0,0
2022,0,-0.343926679216357,0,7,3.63,2018,2022,3,2,0,0
2022,0,0.1841510326095349,0,12,3.56,2018,2022,3,3,0,2
2022,1,0.1841510326095349,0,12,3.57,2018,2022,3,1,0,2
2022,0,0.1841510326095349,0,12,3.46,2018,2022,3,1,0,2
2022,0,0.1841510326095349,0,12,3.56,2018,2022,3,0,0,2
2022,0,0.1841510326095349,0,12,3.73,2018,2022,3,3,0,2
2022,0,0.1841510326095349,0,11,3.51,2018,2022,3,0,0,2
2022,0,0.1841510326095349,0,12,3.59,2018,2022,3,3,0,2
2022,0,0.7122287444354268,0,0,3.04,2018,2022,6,4,0,0
2022,1,0.1841510326095349,0,12,3.59,2018,2022,3,2,0,2
