GraduatedYr,FacName,FacName.1,gender,AgeGrad,Nationality,EntryChannel,MUET,Program,CGPA,YearEntry,YearGrad,Status,JobGroup,jobassurance,JobStatusCategory,JobNumber,JobIncomeCategory
2021,FSKTM,Fac1,1,0.18415103260953475,0,11,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),0.8108239133480859,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),-0.5581038265196406,2017,2021,Bekerja separa masa,Pekerjaan Asas,3,3,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (MULTIMEDIA),-1.7267006776262364,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,0,-0.8720043910422491,0,7,Band 4,BACELOR SAINS KOMPUTER (MULTIMEDIA),-1.3260389001039747,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),-0.5581038265196406,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Profesional,3,2,Pertama,1
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),-0.8586001596613361,2017,2021,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,4,1,-2,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),0.7106584689675197,2017,2021,Bekerja separa masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (MULTIMEDIA),0.3099966914452581,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),-0.29099597483813283,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,0,1.2403064562613186,0,4,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),-1.9270315663873672,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),-0.057276604616814296,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2021,FSKTM,Fac1,1,1.2403064562613186,0,4,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),-0.5247153450594528,2017,2021,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,5,1,-2,0
2021,FSKTM,Fac1,0,0.18415103260953475,0,7,Band 4,BACELOR SAINS KOMPUTER (MULTIMEDIA),-1.025542566962279,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Pekerja Perkhidmatan dan Jualan,3,3,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (MULTIMEDIA),0.1430542841443165,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (MULTIMEDIA),-0.45793838213907595,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,1,0.7122287444354267,0,4,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),-1.5263697888651055,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,0,0.18415103260953475,0,11,Band 5,BACELOR SAINS KOMPUTER (MULTIMEDIA),1.5453705054722306,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2021,FSKTM,Fac1,0,0.18415103260953475,0,7,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),-1.5263697888651055,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (MULTIMEDIA),-1.092319529882656,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Ke- 2,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (MULTIMEDIA),-0.925377122581713,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 5,BACELOR SAINS KOMPUTER (MULTIMEDIA),-0.2576074933779451,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (MULTIMEDIA),-0.12405356753719124,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,1,0.18415103260953475,0,11,Band 4,BACELOR SAINS KOMPUTER (MULTIMEDIA),1.278262653790723,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,1
2021,FSKTM,Fac1,1,0.18415103260953475,0,11,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),0.8442123948082736,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),0.3099966914452581,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,0,0.18415103260953475,0,11,Band 4,BACELOR SAINS KOMPUTER (MULTIMEDIA),0.6104930245869551,2017,2021,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,3,11,1
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),-0.35777293775850977,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,0,-0.8720043910422491,1,6,Band 3,BACELOR SAINS KOMPUTER (MULTIMEDIA),-3.0622399360337735,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,1,0.7122287444354267,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-2.194139418068875,2015,2021,Bekerja sepenuh masa,Pekerja Perkhidmatan dan Jualan,3,2,Pertama,0
2021,FSKTM,Fac1,1,0.7122287444354267,0,7,Band 2,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-2.2275278995290626,2016,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,1,-0.34392667921635717,1,6,Band 2,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.925377122581713,2017,2021,Bekerja sepenuh masa,Pengurus,3,0,Pertama,2
2021,FSKTM,Fac1,1,3.880695015390778,1,6,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),1.445205061091666,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2021,FSKTM,Fac1,1,-0.34392667921635717,0,2,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.09066508607700202,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,2,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.09066508607700202,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,2,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-1.159096492803033,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,2,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.49132686359926364,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),0.4101621358258243,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),0.5437160616665782,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),0.4101621358258243,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.8586001596613361,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-1.5597582703252946,2017,2021,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.5914923079798298,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,1
2021,FSKTM,Fac1,0,0.18415103260953475,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-1.2592619371835978,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.7250462338205836,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-1.9604200478475549,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-1.1924849742632209,2017,2021,Bekerja sepenuh masa,Profesional,2,2,Pertama,1
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.35777293775850977,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.925377122581713,2017,2021,Bekerja sepenuh masa,Profesional,2,3,Pertama,0
2021,FSKTM,Fac1,0,0.7122287444354267,0,4,Band 5,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),0.6438815060471428,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,0,0.18415103260953475,0,11,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),0.5437160616665782,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Pekerja Perkhidmatan dan Jualan,4,1,-2,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.5914923079798298,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Pekerja Sokongan Perkeranian,3,3,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 2,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-1.4262043444845407,2017,2021,Bekerja separa masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.9587656040419023,2017,2021,Bekerja sepenuh masa,Profesional,2,0,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-1.893643084927178,2017,2021,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Ke- 2,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.19083053045756818,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,0,0.18415103260953475,0,7,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-2.694966639971701,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Profesional,3,3,Ke- 2,0
2021,FSKTM,Fac1,0,0.18415103260953475,0,7,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-1.6933121961660471,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),0.1096658026841273,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,0,0.18415103260953475,0,11,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),0.677269987507332,2017,2021,Bekerja sepenuh masa,Profesional,5,1,-2,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),1.0111548021092152,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,1
2021,FSKTM,Fac1,0,0.18415103260953475,0,7,Band 4,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.7918231967409606,2017,2021,Bekerja sepenuh masa,Profesional,3,3,Pertama,0
2021,FSKTM,Fac1,1,0.18415103260953475,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-1.893643084927178,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),0.3099966914452581,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-0.6916577523603945,2017,2021,Bekerja sepenuh masa,Pengurus,3,2,Ke- 2,1
2021,FSKTM,Fac1,1,1.2403064562613186,0,4,Band 3,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),-1.3594273815641638,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,1,0.18415103260953475,1,6,Band 3,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-1.159096492803033,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,1,0.18415103260953475,1,6,Band 2,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.09066508607700202,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,1,0.7122287444354267,1,6,Band 2,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-2.4946357512105704,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,1,-0.34392667921635717,1,6,Band 2,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.057276604616814296,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,2,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.7918231967409606,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,1,0.18415103260953475,0,2,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.042888839763750373,2017,2021,Bekerja sepenuh masa,Profesional,2,0,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,2,Band 3,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.7774354318878967,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,2,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-1.893643084927178,2017,2021,Melanjutkan pengajian (SKPG 2.0),-2,3,1,-2,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,2,Band 3,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.4245499006788867,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Profesional,3,2,Pertama,1
2021,FSKTM,Fac1,0,-0.34392667921635717,0,2,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.1096658026841273,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Juruteknik dan Profesional Bersekutu,3,0,Pertama,0
2021,FSKTM,Fac1,1,0.18415103260953475,0,7,Band 3,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.744046950427709,2017,2021,Bekerja sepenuh masa,Profesional,3,3,Pertama,0
2021,FSKTM,Fac1,1,1.2403064562613186,0,4,Band 3,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.8252116782011484,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.4101621358258243,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Pekerja Perkhidmatan dan Jualan,3,3,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.12405356753719124,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,0,0.7122287444354267,0,4,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.9587656040419023,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.5581038265196406,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,1
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 5,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.9587656040419023,2017,2021,Bekerja sepenuh masa,Profesional,2,0,Pertama,1
2021,FSKTM,Fac1,1,0.7122287444354267,0,11,Band 5,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),1.3450396167110998,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,1
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.5103275802063889,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,1,0.18415103260953475,0,11,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.5771045431267658,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.009500358303562642,2017,2021,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Pertama,0
2021,FSKTM,Fac1,1,0.18415103260953475,0,7,Band 3,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.7584347152807714,2017,2021,Bekerja sepenuh masa,Juruteknik dan Profesional Bersekutu,3,2,Pertama,1
2021,FSKTM,Fac1,0,0.18415103260953475,0,11,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),1.1780972094101583,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.37677365436563504,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Profesional,3,2,Pertama,1
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.1430542841443165,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.34338517290544734,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.9587656040419023,2017,2021,Bekerja separa masa,Pekerja Perkhidmatan dan Jualan,3,3,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.391161419218699,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,0,0.18415103260953475,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.9443778391888383,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.45793838213907595,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 3,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.19083053045756818,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.2766082099850704,2017,2021,Bekerja sepenuh masa,Profesional,3,3,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 2,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.09066508607700202,2017,2021,Bekerja sepenuh masa,Profesional,3,0,Pertama,0
2021,FSKTM,Fac1,1,0.18415103260953475,0,7,Band 3,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.8919886411215253,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.5437160616665782,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.4245499006788867,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2021,FSKTM,Fac1,1,1.7683841680872106,0,4,Band 3,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-1.2592619371835978,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,0
2021,FSKTM,Fac1,1,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-0.8586001596613361,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Ke- 2,0
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),-1.092319529882656,2017,2021,Bekerja separa masa,Pekerja Perkhidmatan dan Jualan,4,1,-2,0
2021,FSKTM,Fac1,1,0.18415103260953475,0,11,Band 5,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.677269987507332,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Pertama,1
2021,FSKTM,Fac1,0,-0.34392667921635717,0,7,Band 4,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),0.009500358303562642,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Juruteknik dan Profesional Bersekutu,4,1,-2,0
2021,FP,Fac2,1,1.7683841680872106,0,2,Band 2,BACELOR PERTANIAN (AKUAKULTUR),-3.462901713556035,2013,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FP,Fac2,1,0.18415103260953475,0,7,Band 4,BACELOR PERTANIAN (AKUAKULTUR),-1.092319529882656,2016,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FP,Fac2,1,0.18415103260953475,0,7,Band 3,BACELOR PERTANIAN (AKUAKULTUR),-0.9921540855020899,2016,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FP,Fac2,1,0.18415103260953475,0,2,Band 3,BACELOR PERTANIAN (AKUAKULTUR),-0.7584347152807714,2016,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FP,Fac2,1,0.18415103260953475,0,2,Band 3,BACELOR PERTANIAN (AKUAKULTUR),-2.2609163809892516,2016,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FP,Fac2,0,0.7122287444354267,0,3,Band 4,BACELOR PERTANIAN (AKUAKULTUR),0.1096658026841273,2017,2021,Bekerja separa masa,Profesional,3,0,Ke- 2,0
2021,FP,Fac2,1,0.7122287444354267,0,3,Band 4,BACELOR PERTANIAN (AKUAKULTUR),0.5771045431267658,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FP,Fac2,1,0.7122287444354267,0,3,Band 4,BACELOR PERTANIAN (AKUAKULTUR),-0.8252116782011484,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FP,Fac2,0,0.7122287444354267,0,3,Band 4,BACELOR PERTANIAN (AKUAKULTUR),1.0445432835694044,2017,2021,Bekerja sepenuh masa,Profesional,3,2,Ke- 2,0
2021,FP,Fac2,0,1.2403064562613186,0,3,Band 2,BACELOR PERTANIAN (AKUAKULTUR),-1.1924849742632209,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FP,Fac2,0,0.7122287444354267,0,3,Band 3,BACELOR PERTANIAN (AKUAKULTUR),-0.8252116782011484,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FP,Fac2,0,0.7122287444354267,0,3,Band 3,BACELOR PERTANIAN (AKUAKULTUR),0.2432197285248812,2017,2021,Bekerja sepenuh masa,Pekerja Sokongan Perkeranian,3,2,Pertama,0
2021,FP,Fac2,1,0.7122287444354267,0,3,Band 4,BACELOR PERTANIAN (AKUAKULTUR),0.042888839763750373,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FP,Fac2,1,0.7122287444354267,0,3,Band 3,BACELOR PERTANIAN (AKUAKULTUR),-1.3594273815641638,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FP,Fac2,0,1.7683841680872106,0,3,Band 3,BACELOR PERTANIAN (AKUAKULTUR),-0.5581038265196406,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FP,Fac2,0,-0.34392667921635717,0,2,Band 3,BACELOR PERTANIAN (AKUAKULTUR),-0.9587656040419023,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Pekerja Sokongan Perkeranian,3,0,Pertama,0
2021,FP,Fac2,1,-0.34392667921635717,0,2,Band 4,BACELOR PERTANIAN (AKUAKULTUR),0.20983124706469347,2017,2021,Belum/Tidak bekerja,-2,3,1,-2,0
2021,FP,Fac2,1,-0.34392667921635717,0,2,Band 3,BACELOR PERTANIAN (AKUAKULTUR),0.744046950427709,2017,2021,Bekerja/Usahawan/Freelance (SKPG 2.0- recode),Juruteknik dan Profesional Bersekutu,2,3,Pertama,0
2021,FP,Fac2,1,-0.34392667921635717,0,2,Band 3,BACELOR PERTANIAN (AKUAKULTUR),0.009500358303562642,2017,2021,Bekerja sepenuh masa,Pekerjaan Asas,3,0,Pertama,0
